Customer Id,Product Id,Review Body,Review Year,Review Headline,Star Rating
,2242052,"I bought this book for my husband.  Although long, he was unable to put it down.  He said it was a very good book.",10/12/2007 0:00,Recommended,4
,2242052,"Although published out of sequence of the other Jack Ryan novels, this one answers many questions regarding &#34;Mr. Clark&#34; and why he is a major character.I highly recommend this novel to anyone collecting the Jack Ryan series!",01/18/2013 0:00,Without Remorse,5
,2242052,"Great story line & plot of how John Clark became one his main characters in his others books. The story keeps you in suspense through out the whole book. It ranges from drug dealers in baltimore who killed his girl friend & how he took them down, to going to vietnam to rescue downed pilots in a prison camp.John Clark come out as a person who does whatever it takes to get the job done even if it means killing drug dealers to revenge the killing of his girl friend, and he kills a lot of them. This is one great book which is hard to put down once you start it.",07/16/2013 0:00,This is clancy at his best,5
,2242052,"This was my second (and will probably be my last) Tom Clancy novel.About 25 years ago, I read PATRIOT GAMES, which I thought was one of the worst bestsellers I'd ever read.  It had a line in it that still makes me cringe after all these years.  Jack Ryan, the Teflon super hero, is chasing down IRA terrorists in a boat helmed by Prince Charles (yes, you read that right, Prince Charles) and after some expert move on the prince's part, Ryan tells him, \Way to go",," Your Highness.\""But",
,2242052,"This review refers to the abridged audio book, read by David Dukes.The story was entertaining enough, but Mr. Dukes' reading was quite disappointing. He seemed to squeeze all of Mr. Clancy's many characters into one of a few vocal catagories: noble, pinched, gruff, and female. (The &quot;female&quot; voice, a too-soft falsetto southern belle, was particularly painful.) Many passages began with Mr. Dukes reading spoken dialogue which I mistook for a completely unintended character. Also, his voice tends to taper off at the ends of his sentances, I suppose for dramatic effect. I often got the impression that Mr. Dukes was thinking, &quot;Man, I really sound cool reading this really cool book...&quot;FYI - On a side note, I'm not a fan of written or verbal profanity, and this book has more than its fair share.",10/19/2001 0:00,The Audio Version Was Not Without Disappointment,2
,2242052,"Story line lacked credibility unlike many of Clancy's books.  Reading the book it occurred to me , gee, he must be getting paid by the word.  I was disappointed.",04/28/2014 0:00,Really?,2
,2242052,"If you haven't reas WITHOUT REMORSE yet, then you don't really understand how good of a writer Clancy is.Set during the early '70s, this novel is the backsttory for John Kelly AKA Clark, the CIA operative who figures extensively throughout Clancy's Jack Ryan series. As much a morality play as adventure, this book explores Clark's life from happily-married Navy veteran to CIA operative. Clark battles his demons, both real and imaginary until he is forced by circumstance to risk it all.The book is technically accurate, and excellent in both character and plot development. It's a page turner and never predictable. I've reread it several times and continue to enjoy the nunaces that escape one on a first read. It would be a great movie if Hollywood wouldn't butcher it like, say, SUM OF ALL FEARS.You won't regret buying it.",10/31/2009 0:00,Clancy's best book...,5
,2242052,"I decided to read all the Jack Ryan books in chronological order instead of the order they were written in and even though this one is listed as a Jack Ryan, it's not. Great story though, very exciting. Can't wait to read the next one which will actually be a Jack Ryan story...",10/24/2013 0:00,Fantastic!,5
,2242052,This is where is all starts in the series. This book will catch your attention and  you won't want to put it down. Its very deep and you get to know some of the characters we know in later books in their early life.,02/23/2014 0:00,Must Read!,5
,2242052,"This book was extremely tiresome to get through.  The military jargon, the number of new characters being introduced all the way up until the end of the book, the subplots, and pointless dialogues and details make this book about twice as long as it should be, and very very slow to trudge through.  The main character, Kelly, is an unlikable fella who kills and tortures people, and somehow, we are supposed to care about him.  I didn't, and I am not reading another novel by this author, and am somewhat surprised that other people enjoyed this piece of trash.Update: I still hate this book, and find it interesting, but mostly sick that people read negative reviews to find something to be pissed off about and then click 'not helpful,' even though they simply disagree.  Disagreeing is not the same as 'not helpful'.  By the way, the terd that wrote the comment will receive as he gave, got that, Josh Boone?  Better stay home, cuz I'm gonna get you, fartface!",11/15/2011 0:00,Hated it,1
,2242052,"A very good read. This book was a very good vehicle to bring us Mr. Clark. The drug lords had  no idea thar they had met their worst nightmare. He displayed the killing skills that he he obtained in Vietnam and the C.I.A.  to gain vengenance. As all Clancy fans know,Mr.Clark came to be one of Jack  Ryan's most trusted as well as capable associates. With this book a star  was born.",06/03/2000 0:00,Outstanding Book!,5
,2242052,My fourth Clancy so far and I found it to be the most intriguing of them all.  Complex characters.  Really tense action sequences and unforgettable twists and turns.,05/25/2013 0:00,Top of the heap,5
,2242052,"For Clancy lovers, the names Clark and Ryan are not new.  What is new, though, is this book, which strays from Ryan completely, and gives readers the background of Clancy's most mysterious character.  This book, in my opinion, is nothing like any of the other Clancy tales to date.  It was published right in between some of Clancy's most popular books, yet has nothing to do with any of them.  It takes place in the Washington/Baltimore area and Vietnam and is a great thriller.  There is no technical mumbo-jumbo that is typically found in Clancy's works.  It's all action of the best kind.  If you have never before read one of Tom Clancy's books, I highly recommend this one as your first.  It's a great book that will be enjoyed by all and read over again.. I've already read it twice!! Enjoy!",08/08/2003 0:00,Absolutely the best Clancy book yet!,5
,2242052,"One of my favorites heroes, besides Jack Ryan, in Tom Clancy's books is John Clark. He is a dark figure with a mysterious past. He's a man admired for his action and his word. He works in black ops but has his own moral code. Clark is a man of action. This book essentially covers Clark's past. His girlfriend was murdered by Baltimore drug dealers who raped her while slowly asphyxiating her with a plastic bag. A horrific death that profoundly affects Clark. But he doesn't mope nor sit idly by. This ex-SEAL sets out upon a course of justice. He dispenses justice in the only way these murderous scum understand - by executing the drug dealers who peddle their death and addiction to adults and children. Clancy uses the story to give us greater backstory on Jack Ryan. His father, Emmet Ryan, is a detective trying to track down the killer of these drug dealers. But Clark keeps moving forward `Without Remorse'.",10/07/2008 0:00,Great Tom Clancy Backstory for Great Characters,5
,2242052,"This was the first Tom Clancy book I ever read, and picked it up on someone elses recommendation.  I was hooked on this book from the first paragraph.While it is a bit trashy and &quot;best seller-ish&quot; at times, I found it impossible to put down.  It was the best read I had had in a long time, and really enjoyed the unexpected turns and twists of the plot,(relentlessly surprising), and the richness of the scene descriptions and humble brillience of the indomitable main character.Just be sure you have enough time to read it all, because it is hard to put down! What fun!",09/09/2002 0:00,riviting!,5
,2242052,This is probably my favorite Clancy novel to date!  Just an awesome story about how one of the greatest Clancy characters got his start.  This book sucked me in completely and could not help but feel I was there with the characters.,12/11/2012 0:00,My favorite!,5
,2242052,"Without Remorse is another interesting book from Clancy. It focuses on characater John Clark throughout events which ultimately lead to his recruitment by the CIA and the \death\"" of John Kelly. This book basically contains two seperate plots",,the first half focuses primarily on Clark's personal vendetta against the pimp(and drug dealers in general) while a slow transition takes place during the middle of the novel in which more focus is put onto Clark's planned rescue attempt of POWs. I found the situation with the POWs more interesting,
,2242052,"Classic Clancy--a real thriller.  I had previously read in in hardback when it first came out, but downloaded it to my Kindle to re-read (I have gotten to the point where I can hardly stand to read hardcopy books anymore because I am so enamored of my Kindle)...",09/20/2013 0:00,"Loved it again, for the third time!",5
,2242052,"John Clark is my favorite Clancy character. Thus, when I heard about this book I picked it up and read eagerly. I was not disappointed. This novel was a fascinating look into how John Kelly, ex Navy SEAL, became John Clark, CIA allstar.Anyone who enjoyed John Clark's lesser roles in Clancy's other books should definitly pick this one up as well.",08/02/2001 0:00,A Clancy Classic,5
,2242052,"Clancy cleared the bar (that he set himself) easily with this one.  He has written/co-written/consulted on some dogs, but I've always been a fan.  The attention and commitment to detail are superb, as are his sources (obviously).  I've read and re-read most of his books more than twice, and all of them to date at least once.  This is where John Kelly (Clark) hits the scene,  and his story is world class REAL and emotional, even for \Mission: Impossible\"" fiction.  There's nothing in Clancy's books that \""couldn't happen\"" even when not at his best.  You can read the back cover for the storyline",,Dan Brown...I read them too,0
,2242052,I bought this for my husband who is a Tom Clancy fan. He drive a truck over the road and has time to listen to audio books while on long drives. He said it was definitely a classic Tom Clancy novel.,12/27/2007 0:00,Great audio book!,5
,2242052,"For me, Without Remorse is Clancy's breakthrough. He takes his characters emotionally to the next level. Predictably the action and wartime policy intrigue feature prominently, as John Kelly (aka Clark) is dispatched to Vietnam to free a POW. But the other half of the novel is about his vendetta against a crime syndicate in Baltimore. What did they do to face the wrath of this one-man wrecking crew? They killed a girl who nurtured him in a time of need. Kelly's revenge is brutal amd just. There's an interrogation scene halfway through the book involving a decompression chamber that pushes the emotional boundaries of the novel and moved me to tears. The ending chase sequence explains how Kelly reemerges as Clark later in the Ryanverse timeline.",10/03/2009 0:00,Clancy's finest hour,5
,2242052,"As a youngster, I read and enjoyed Red Storm Rising, Hunt for Red October, Patriot Games, Clear and Present Danger, and Cardinal of the Kremlin. (I thought that Sum of All Fears was pushing it.) But Without Remorse is quite another story. Here Clancy reveals himself to be a real facist. Certainly the victims of Kelly/Clark's rage are not innocents, but they are pointless executed, and the book doesn't even take the time to explore the effect that this has on Clark or really give him any kind of depth. In Lethal Weapon, we only know that Riggs's wife is dead, this alone is enough to make him suicidal and add considerable depth to his character. In Without Remorse, the love interest's death is only exploited to give Clark an excuse to kill everyone. I found Clancy's obvious animus towards liberals and women distasteful and his lack of respect for human life and even a sense of the impact that taking another person's life has on your own--well, it is truely baffling to consider how a man who is marginally an intellectual can be that primative. He falls short even of the mark that his other novels set. One is better off with any of his previous works, especially Clear and Present Danger or Cardinal of the Kremlin.",03/03/2009 0:00,Not the Typical Clancy,3
,2242052,Without RemorseThis is my favorite Tom Clancy book. Makes you want to dress up as a hobo and join in the crusade.Gunner September 2007,07/28/2009 0:00,My favorite Tom Clancy,5
,2242052,"This story is a favorite among many Tom Clancy fans.  Chronilogically, this is the first story to take place in the &quot;Jack Ryan Universe&quot;, although it's only a two page scene where an 18 year old Jack discusses going into the Marines that we see the hero of the Clancy novels.The rest of the novel centers around CIA operative, instructor, and all around bad-ass John Clark.  We get to see what brought Clark into the CIA in the first place, as well as learn why is true past has been kept such a secret in the course of this story, which takes place during the '70s.Much of this novel is a story about revenge.  Picture a Navy Seal with a vendetta, and some of the outcome is obvious.  But what Clark is doing is highly illegal, and police investigators are closing in.  And Clark's expertise and military experience get him called in as an advisor, and later operative, in a daring mission to rescue POW's in Vietnam.Since he appears later, you obviously know John Clark survived.  But until you read this book, you don't know Clark.",12/28/2003 0:00,An engrossing &quot;John Clark&quot; novel,5
,2242052,this was still a great read but not good as some his other books he is still my best author,03/27/2014 0:00,still a winner,3
,2242052,"This is a basic reread - early Clancy and the origin of John Clark.  Back far enough so that it reads like new and as usual, hard to put down.",04/18/2013 0:00,Difficult to rate Clancy --- Clancy is Clancy -- unique,4
,2242052,I have read this book so many times I have lost count. If you want backstory with real characterization this is the one Clancy you must read.,02/25/2009 0:00,Best of Clancy,5
,2242052,"I am a new Tom Clancy reader starting with rainbow six then moving on to this book, to read a little more about john clark (Kelly).  I have to say it did keep me on the edge of my seat with all the twist and turns, he could have made this into three different novels if he wanted.  I loved it.  Thought it an excellent read and am looking forward to reading more of Clancy's titles, I hope they are as good as the last two.",03/21/2011 0:00,Good entertainment,5
,2242052,"Well written, but a little heavy on moral judgment. Not my favorite, by far. Six more words according to Amazon.",11/24/2013 0:00,Typical T. Clancy.,3
,2242052,"Tom Clancy's Without Remorse is one of my favorites. Having recently re-read it, it deserves 5 Full Stars.Without Remorse is terrific story telling made even more interesting if you read Clancy's other books.Without Remorse is so different from Clancy's other thrillers because Jack Ryan has no part.Without Remorse tells the life story of mystery man John Kelly, and why Kelly eventually becomes trusted long before he knows Jack Ryan. John Kelly evokes the feeling of \who is this guy?\""John is a retired and decorated Navy SEAL and expert diver wasting his life in sorrow on the Eastern shore of Maryland mourning the loss of his wife to a drunk driver. A chance encounter introduces him to a new young women",,are skillfully used.The story is classic Clancy:  doing the right thing and doling out expedient justice guides John Kelly at each step of the way. Justice is deeply personal with John Kelly. For Kelly,
,2242052,"This is a great read... Brutal and dark but really shows where Clark came from. It mentions Ryan senior, Jack's father, but should not IMHO, be grouped as a Ryan novel. Just saying...",03/04/2012 0:00,NOT a Ryan novel,4
,2242052,"This was my first Tom Clancy book, and my take away would be it's chick lit for guys. What would you even call that - dude lit? bro books? There was a lot of violence and hypermasculine characters. I enjoyed reading it though and will definitely keep reading Clancy.",01/22/2014 0:00,Fast Paced Fiction,3
,2242052,"A spectacular reading novel. Clancy has a style which appeals to most readers. He can \draw\"" brilliant \""pictures\"" with words. Clancy certainly seeks well-informed sources for his research. His ability to include the subtle bits of detail to complete the \""mental picture\"" is matched by few. This reader is anxious for another Clancy novel.""",04/18/2011 0:00,Another fabulous read,4
,2242052,"I absolutely could not put this book down! John Kelly/John Clark (Johnnie Boy!) is an awesome character that I would love to see Mr. Clancy use more often. I won't detail the plot and spoil it for you, but the way John handled the disgusting murder of his love Pam was phenomenal. I think he had the right phylosophy. A great way to clean up the neighborhoods. I enjoyed the \human\"" side Mr. Clancy interjected where John wasn't paying attention and got shot",,06/07/2010 0:00,
,2242052,"Very well written. Probably the best of the \Jack Ryan\"" series for me anyway. Already had the soft cover",,0,
,2242052,"This is my favorite Clancy book - and edging out the Hunt for Red October isn't easy.  This is a thick book, yet you will get through it quickly because it is so interesting.  It has the most character development of any book.  Rainbox 6 follows this, so you should read Without Remorse before Rainbow 6.  Note, there are fairly descriptive scenes - torturing a man with a pressure tank, young women forced into rough sex (pliers on parts of the body, etc.).  But without villians you can't have a hero.",07/20/2007 0:00,Best Clancy!,5
,2242052,"Clancy gets deeply personal and raw in the &#8220;origins&#8221; tale of the mysterious agent Clarke in this novel. Less layered in plot and more character driven than just about any other of his novels, this is a story of violence, pride, love, and revenge that centers on the subset of human culture that makes the dark news headlines: drug dealers, black ops, police corruption, and those that work around these areas with the murky goal of &#34;doing good&#34;. Not for the faint of heart, it is often graphically violent, and the &#8220;good guys&#8221; do not so much &#8220;win&#8221; as come out of it transformed into &#8220;darkly good&#8221; mediators of often covert justice.",05/11/2014 0:00,Raw thriller that effectively gives birth to one of the most recognized shadows in the covert fictional world,4
,2242052,This is the story of the origin of Mr. Clark first introduced in Clear & Present Danger. It's one of Clancy's best novels & gives you a little history lesson in the origins and previous work from many other characters from the Jack Ryan series of novels. Great book I still can't believe this one has never been made into a movie.,05/20/2014 0:00,My favorite Clancy novel.,5
,2242052,This is one of three Clancy books I have in my Kindle.  It is my favorite Clancy book and one of my favorite books of all time.  I have read it at least four times and I will read it again.,04/17/2013 0:00,Tom Clancy,5
,2242052,"I've heard a number of mixed reviews on this book. Most people I've talked to say this book is just so so. Most people on here have written that this book is &quot;amazing&quot;, or &quot;Clancy's best&quot;. I'll agree with the former; the latter will always be up to debate.This book is different than the typical Clany novel in two ways.1) It doesn't feature Jack Ryan.2) It's a personal story.The first point is self explanitory, but the second may need clarification. Those that have read Clancy's other works understand his strenghts: weaving interesting characters in a technical environment designing thick plotlines that span global environments (that may have sounded dumb but it's true).Without Remorse is none of that. It's the story of one man and his quest for vengence. It's also an exploration of whether or not can be justified. Clancy keeps pushing the envelope, baraging the character(s) with events that will test even the most forgiving person's morals. Is vigilanteism justified? I've never read a book that poses as many arguments for it. And yet, even after Clancy makes every excuse in the world to justify Clarks actions in the book, he plainly and tastefully keeps the book as a whole objective, never glorifying violence.In the setting of Clark's quest for vengeance we also get to witness Clancy writing in a more intimate and emotional fashion. The book rarely strays from Clarks point of view (a first for this writer who is known for bouncing all over the place). The story really moved me emotionally a few times as Clancy unfolded the lives of the characters (almost cried in one part).People expecting stereotypical Clancy may be disappointed by this departure, but don't be mistaken; this is a fine book in it's own right. Never have I been more impressed with Clancy's writing.Why only four stars then? Well because honestly the book is not as strong on the plot department as most Clancy books, and the ending is not as climactic as Clancy readers have come to expect. This isn't to say the book is weak in those departments; just not that strong. The other strengths of this book help make up this novel's 'very good' (4 star) rating.",02/24/2001 0:00,A different kind of Clancy novel,4
,2242052,"A bit of a departure from his high tech thrillers.  While there is no shortage of high tech gadgets, they are not the focal point.  The focal point is the origin of the mysterious Mr. Clark.  Mr. Clark, who began life as John Kelly, is a highly trained and experienced Navy SEAL.  While home in the U.S., he crosses paths with a domestic drug ring.  If you've ever wondered what a highly trained commando could do to a bunch of ruthless thugs, this is your book.  I enjoyed every word of it.",06/28/2002 0:00,Without Remorse is without equal,5
,2242052,"It was hard to bring myself to read another Jack Ryan novel, especially one as thick as book is. It was a daunting and adventurous feeling before I delved into the book.I was honestly expecting much more action in Vietnam. If you have pictures of Huey helicopters on the cover, I'm expecting some good portion of this book to take place in Vietnam. However, most of the book is set in the streets hunting down and killing drug dealers (1 rightousness point!). Unprotected sex with an escaped prostitute (-1 logic point). Training with soldiers in the country (1 cool point). One car chase (-1 cliche point)Considering the length of the book, I expected more. I'd say this is a substandard Clancy book. I want more military and less \ex-solider\"" kind of stuff.""",05/01/2007 0:00,make love AND war (and get bit by both),3
,2242052,"As with other Clancy novels the abominable attempt at creating dialogue is made tolerable by the superior plot. In this book Clancy has decided to end just about every sentence of dialogue with the word &#34;ok&#34; and followed with a question mark. I've never met anyone who ended that many sentences by saying &#34;ok?&#34;. I found it somewhat distracting, but after a while it becomes easier to ignore. Dialogue excluded, I'd give it 5/5.",03/09/2014 0:00,"Great story, bad writing",5
,2242052,"First, I must say that I rarely give a book 5 stars, especially fiction, but Mr. Clancy has created one of the most intriguing books I have read. The plot(s), characters, and dialogue are simply exceptional and for the first time with one of Clancy's novels, I can honestly say that it wasn't long enough. This a book that has it all.....action, fierce characters, compassion, heartache, oh, and did I mention ACTION. This will be one of the quickest 750 page reads you will ever have!",09/27/2002 0:00,"Fascinating, Gripping....",5
,2242052,"Like I say about all the books in this series, wonderful, great read and very close to what really goes on in politics around the world.",09/26/2013 0:00,Another classic,5
,2242052,"Part Death Wish and part Missing in Action, this tells the story of how former navy seal John Kelly became CIA operative John Clark.Set in the waning years of Vietnam, we meet recently widowed John Kelly as falls in love with a prostitute. She is brutally murdered by her drug running pimp and most of the book chronicles Kelly's quest for revenge, interspersed with the CIA's attempt to rescue american POWs from North Vietnam.It's not a bad book, but for most part it is just a standard revenge fantasy. Yes we'd all like to imagine what a trained special forces operative could do to street gangs, but the joy of reading a Tom Clancy book is to be immersed in the world of murky and clandestine geopolitics- and this book has very little of that.",07/01/2004 0:00,Part Death Wish and part Missing in Action,3
,2242052,I will forever miss Tom Clancy and his great stories.  This is one of my favorites!  Couldn't put it down.  Action packed!,02/12/2014 0:00,GREAT RYAN NOVEL!,5
,2242052,"My favorite Tom Clancy book, and I've read them all (except the Net Force Series...too Hardy Boysish looking)  The technical stuff gets a bit boring...this one has none...it moves quickly a cross between  &quot;Deathwish&quot; and &quot;The Rogue Warrior&quot; Definitely one of  those books you can't put down!",03/26/2000 0:00,TOM CLANCY's BEST WORK EVER!,5
,2242052,"Tom Clancy is one of the best writers I know. This book held my attention from the first page. I would recommend this book to anyone who likes a good story, whether or not they like books about the military, etc. I usually do not, but I love Tom Clancy's books.",01/05/2014 0:00,Amazing!,5
,2242052,"Okay, first of all, before you read this book, dont get your hopes up and await a book about constant military garble. This book is unlike any Tom Clancy book I've read-it is a moralistic thriller. If you are interested in  books about the salvation of prositutes, and a man destined to avenge the  death of his girlfriend, read this book. But, if your looking for a book  about Jack Ryan, espionage, huge military conflicts and other &quot;vintage  Clancy&quot; literature; I doubt this book is for you. I hope that Tom's  next book- &quot; The Bear and the Dragon&quot; is better than this...",02/27/2000 0:00,"It was just...so, so...",3
,2242052,"Maybe it gets to the exciting part somewhere, but all I've seen so far is melodrama and weird situations - like when the girl who the main character picks up  meets two strangers that are man and wife doctors, she allows the wife to give her a physical exposing that she was sexually brutalized and on drugs!Yeah, sure! And then this dock blabs it all to her new boyfriend, then the main character after sleeping with her for several days, only after the doc's report, notices the welt scars on her back!  Umm, I don't think so.And all this while, the main character is bawling about his wife who passed away 6 months prior, and the only action we get from him is him repairing the propellers on the doctors' boat!I am glad amazon has a lenient return policy. Four days of on and off reading and still no action gets this thing returned!",06/16/2013 0:00,"Not a page turner...mushy, not believable..",1
,2242052,I bought a kindle for myself for Christmas...Clancy is my all time favorite author and I have read most not all (not a fan of the new ghost writing novels...YUCK) of his books. This is my favorite one...so...gonna buy the kindle version and see how it goes. Will come back and update what I think...,12/07/2012 0:00,Favorite Paperback by Clancy,5
,2242052,"I love this one. If you ever wondered about Mr. Clark and where he came from and how he ended up where he did, this really explains it well. You have to really be a die hard clancy fan to understand what this one is about. If you don't know any of the Jack Ryan books, you won't be into this one. This is the beginning of John Clark.",12/04/2013 0:00,Clark hero,5
,2242052,Clancy is an excellent writer I'm sure. I just found this book hard to follow and a too deep into details. Bounced around too much for my taste. The story was actually very good but I just got board with the detail depth and how long it got to conclusion.,03/19/2013 0:00,Not for me,3
,2242052,"The enigmatic Mr. Clark was always my favorite character of the Ryan canon, and this book takes him back to his beginnings, in the 1960s. Really Clancy's only \historical\"" novel",,but no one does it in such a visceral manner as Clancy in Without Remorse. I've read the book probably five times since it came out,
,2242052,"There are two specific reasons I rate this novel so low on the scale. First it is very long, tedious and at times laughable as far as plot and story line go. The characters are often cliche and difficult to take seriously and the scenes tend to be forced and come off as phony at best. Not present is the pins and needels descriptive narrative Clancy is so well known for. There are dozens of mistakes and errors and at times the plot gets away only to come back with an anti-climatic closure or worse, a very predictable one.Secondly without going as far as accusing Mr. Clancy of plagiarism, I will go as far as saying this story virtually mirrors that of Mack Bolan, the Executioner, written by Don Pendleton nearly 30 years ago. This is the story of the mysterious Mr. Clark who has so often come to the aid of Clancy's favorite protagonist, Jack Ryan. This novel is a prequel of several others in the Ryan series and attempts to explain who and what Clark is. Not only does it fail to do so, it takes a bit too much from the original Executioner novel. Worse, it doesn't have the gritty edge of Don pendleton's work and it is obvious it was written many years after the Vietnam war and the etire era it is supposed to depict. There are errors of detail and just plain poor development of the times and characters and their interactions.Read this one at your own risk or read it first to be more impressed with previous and latter offerings. Don'tlet it sour you on Tom Clancy's work. He is a great author, but this particular book is a disservice to his loyal readers.",11/22/2000 0:00,Without Merit,1
,2242052,The master story-teller has slipped a cog in this disagreable book about disagreable people.This is the back-story of John \Clark,,several times.And as usual,0
,2242052,"I've read many of his books and am frequently bored or find it poorly  edited - but this book was great - a big difference beyond the others. Far  more badass than the previous (and even future ones somewhat) - very cool  how he gets back at the bad guys (at one point acting as a homeless person  - the description of how he lives is great). A great action novel - not  much of a thinker's book, but are any of Clancy's?",08/18/2000 0:00,A thrill ride,5
,2242052,"Normally, I expect stories by Tom Clancy to be about combat, but this book didn't center on that, surprisingly. This book centered on John Kelly, an ex-Navy SEAL grieving the accidental death of his wife. He finds a new love, but she is killed by druggies. So, he takes it upon himself to avenge her death by becoming a vigilante and taking out the street scum and trying to find the killers. There is a respite when Kelly goes on an operation in Vietnam, which fails, but all of the subplots are tied together nicely and the action never ends. I couldn't turn the pages fast enough.It has parallels to such great works as Heart of Darkness, and is not bad.",12/30/2000 0:00,Not What I Expected,5
,2242052,"Taking place during the later stages of vietnam, this book has everything. Action, love, murder, revenge, personal agenda, hardships, success and failures from the every average day doctor to your admorals. An ex navy seal, who loses his wife and girlfriends, turns into a cold blooded killing machine that once stops, won't quit until his mission is a success. It helps to define Mr Clark and sets up his character for later in the Jack Ryan books. You also have other losses from killings to perosnal agenda for wanting the war to end peaccfully, to getting people out of enemy territory. So if you want action, drama, romance, it is all here in this book and then some. DOn't pass up on this book, you will reget it!",01/21/2003 0:00,Simply awesome!,5
,2242052,"Without Remorse is another in the series of well written,finely detailed, Tom Clancy books. His writing style and attention to detail keep the reader in the story and well informed.I am a big fan of Tom Clancy. You will like him also.I'd tell you more ,but don't want to spoil it for you.I've read a lot of Tom Clancy books and they are very entertaining.",06/07/2013 0:00,Without Remorse,5
,2242052,It's been a long time since I've read any of Tom Clancy's books I couldn't put this one down and look forward to reading many more.,01/04/2014 0:00,Excellent read.,5
,2242052,"I loved this book and it remains one, if not THE favourite CLANCY book I've read. It is a lot smaller in scale to the rest of his novels and thats why I think I like it so much. It was such an easy read compared to the brick-like Executive Orders, and the tension is stratospherically high at the end of the book - but in a good way (unlike the pain-staking ending of SUM OF ALL FEARS where you just want to reach in and beat The President and his National Security Advisor to death for being so dumb for soooo long)!!!The beauty about this book is that you dont have to have read any other Clancy book before either. It's totally self contained and thats the way I like it.",12/09/2002 0:00,It's all good baby!,5
,2242052,"John Kelly - SEAL, Vietnam vetern, married.  Then his wife was killed... and his unborn child... in an accident.  Meets a girl, Pam; a runaway from a life of abuse, prostitution, and drug running.  He gets her straightened out... but in another accident, she is tortured, raped, and killed by the drug dealers she escaped from.Enter his life as John Clark; CIA operative, with a mission to rescue POWs in Vietnam - officially declared dead.  Enter his life as John Kelly - serial killer of those and others who killed Pam.  Enter Sandra, a nurse who provides help to another victim of prostituion and drugs who John attempts to rescue.  Finally, the understanding of John Kelly - now John Clark... a dangereous enemy who kills for his country, both foreign and domestic... who kills those enemies who prey on the innocent... and totally without remorse.Without Remorse gives us a greater understanding of the forces that drove John Kelly to become a serial killer, and his CIA identity of John Clark to operate as he does.  Even more so, we understand the position of his future wife.  Sandra is a nurse, dedicated to the art of healing.  How can she resolve the conflict between John and his killing with her desire to heal?",04/27/2004 0:00,Clancy's Agent of Death's Backstory,5
,2242052,"This novel was written during a period when Clancy was in &quot;The Zone.&quot;  This novel provides the reader with a background of a character that we know from previous novels as John Clark.  Clark, an ex-Navy Seal, who possesses a great deal of intelligence and ice water in his veins when confronted with evil.  He shows absolutely no remorse and offers no apologies for exterminating the criminals who wreak havoc on society.  This is a very dark novel with extremely graphic descriptions of gratuitous violence coupled with excessive profanity.  However, the book is also a great yarn with intricate sub-plots and places the reader in the midst of the action that took place during the Viet Nam War era.  What's interesting is that Jack Ryan, son of a homicide detective, makes a cameo appearance as a college senior and discusses career options with his dad.A shame that this book was never made into a movie.  It would have been awesome.",01/15/2004 0:00,TC in the Zone,5
,2242052,"A personal favorite of mine, this is the story of John Clark the famous character in the Rainbow Six/Jack Ryan series. Clark I find to be a much more interesting character than Jack Ryan. Clark has a level of fury and depth that we dont see in Ryan. This is an emotionally intense novel of Betrayal, Revenge, Deception, and War. Basically everything that Clancy has defined over the past decade.",05/24/2003 0:00,A Clancy best,5
,2242052,"Not Clancy's finest work, but eventually became a gripping page-turner for me. I guess it took me a while to get into the story because I kept thinking that the background story of Clark just didn't need to be told. But... once I got past that hurdle and the overly quick development of the love interest between John and Pam, I really got immersed in the story and the parallels Clancy was drawing between the foreign war and the casaulties of the hidden war still raging on American soil in our inner cities.I knocked a star off for the gratuitous insertion of the Ryan family into the story. I mean, come on!",02/14/2013 0:00,Enjoyable,4
,2242052,"I had read Without Remorse more than ten years ago and came upon it again as an audio-book. I do a lot of driving and find a story well researched, well written, and well read, a pleasure that makes the investment in driving time easy. Traffic jams, and delays are now endurable.John Clark is a man focused upon Justice. He makes the effort to identify the problem and those responsible then sets about to correct the situation without lawyers. The world needs more men like John Clark.",10/20/2013 0:00,"Without Remorse - an excellent story, well written, and well read.",5
,2242052,"I was told would enjoy this book by Clancy and wow I did.....Is a book that grabs you and the start and doesn't let go until the very last page.. I really got lost in this book, all the way thru is action and just when you want slow down more action jumps up for you..  Some books can be a little slow either at first, middle or toward the last, but not &#34;Without Remorse&#34; if you like action you will love this book as Clancy delivers all the way.....",10/28/2013 0:00,Remorse,5
