tenure,msf_with_vat,credit_rating,credit_limit,days_remaining,ooc_tag,area_group,handset_type,dos,total_rev_amt_m0,ob_onnet_call_min_m0,ob_globe_call_min_m0,ob_sun_call_min_m0,ob_oth_call_min_m0,ob_intl_call_min_m0,ib_onnet_call_min_m0,ib_globe_call_min_m0,ib_sun_call_min_m0,ib_oth_call_min_m0,ib_intl_call_min_m0,sms_onnet_m0,sms_offnet_m0,sms_intl_m0,data_vol_mb_m0,total_rev_amt_l3m,ob_onnet_call_min_l3m,ob_globe_call_min_l3m,ob_sun_call_min_l3m,ob_oth_call_min_l3m,ob_intl_call_min_l3m,ib_onnet_call_min_l3m,ib_globe_call_min_l3m,ib_sun_call_min_l3m,ib_oth_call_min_l3m,ib_intl_call_min_l3m,sms_onnet_l3m,sms_offnet_l3m,sms_intl_l3m,data_vol_mb_l3m,sr_count_l3m,bill_amt_m0,bill_amt_m1,bill_amt_m2,paid_amt_m0,paid_amt_m1,paid_amt_m2,payment_l3m,churn_inactive_flag_m1
168.4333333,0,10900,200.0,0,1,NCR,SMARTPHONE 3G,0,149.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.04136562347,-6.82,-1.87938889,0.0,0.0,0.0,0.0,-0.02305555667,0.0,0.0,0.0,0.0,-1.333333333,-4.666666667,0.0,0.00399017334,0,375.64,246.77,55.46,375.64,0.0,0.0,1,0
93.4,0,10900,200.0,0,1,NCR,SMARTPHONE LTE,1,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,0.0,-2.326666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333,0.3333333333,0.0,0.0,0,12.96,12.96,19.36,0.0,0.0,19.36,1,0
74.86666667,0,10900,200.0,0,1,NCR,SMARTPHONE LTE,0,2.99,1.03466667,0.0,0.0,0.0,0.0,7.48016667,0.0,0.0,1.77316667,0.0,2,1,0,0.0,-11.16,0.68977778,0.0,0.0,-0.1562222233,0.0,-0.04311110667,0.0,0.0,-3.440166663,0.0,-1.333333333,-1.333333333,0.0,0.0,1,-201.92,187.53,849.51,0.0,417.43,0.0,1,0
76.83333333,0,10900,200.0,0,1,NCR,SMARTPHONE 3G,7,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,-8.486666667,-0.66838889,0.0,0.0,0.0,0.0,-5.013444443,0.0,0.0,-0.6805,0.0,-2.333333333,-1.0,0.0,0.0,1,-168.48,-198.93,-201.92,0.0,0.0,0.0,0,0
155.0,0,10201,200.0,0,1,SL,FEATUREPHONE DATA CBL,10,191.36,0.0,0.8235,0.0,2.12816667,0.0,9.25766667,0.0,0.0,0.0,0.0,17,2,0,0.0,61.94666667,-5.43127778,-3.288833333,0.0,0.93727778,0.0,-1.678666663,0.0,0.0,0.0,0.0,0.0,-0.6666666667,0.0,0.0,1,-685.9,-632.91,-682.78,200.0,200.0,0.0,2,0
94.53333333,0,10900,400.0,0,1,\N,\N,1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
95.0,0,10900,400.0,0,1,,,1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
86.83333333,0,10900,400.0,0,1,,,1803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0
85.4,0,10900,400.0,0,1,\N,\N,1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
92.0,0,10900,400.0,0,1,\N,\N,1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100.1,0,10900,400.0,0,1,NCR,SMARTPHONE LTE,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001446406047,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
94.46666667,0,10900,400.0,0,1,CL,,959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
96.03333333,0,10900,400.0,0,1,\N,\N,1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,0
95.13333333,0,10900,400.0,0,1,\N,\N,1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
93.43333333,0,10900,400.0,0,1,\N,\N,1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
98.4,0,10900,400.0,0,1,NCR,,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
87.36666667,0,10900,400.0,0,1,,,1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
96.26666667,0,10900,400.0,0,1,\N,\N,1595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3.33,-3.33,-3.33,0.0,0.0,0.0,0,0
99.06666667,0,10900,400.0,0,1,VIS,SMARTPHONE LTE,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,402.6197453,-13.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114.17823,0,-63.64,-83.62,-103.6,0.0,0.0,0.0,0,0
82.33333333,0,10900,400.0,0,1,VIS,\N,864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
123.7333333,0,10900,400.0,0,1,NCR,,1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
92.56666667,0,10900,400.0,0,1,\N,\N,1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
97.2,0,10900,400.0,0,1,\N,\N,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3.33,-3.33,-3.33,0.0,0.0,0.0,0,0
96.0,0,10900,400.0,0,1,\N,\N,1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-110.17,-110.17,-110.17,0.0,0.0,0.0,0,0
113.0333333,0,10900,400.0,0,1,NCR,\N,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333,0.0,0.0,5,-101.91,-101.91,-101.91,0.0,0.0,0.0,0,0
80.0,0,10900,400.0,0,1,\N,\N,1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
115.5,0,10900,400.0,0,1,NL,SMARTPHONE LTE,0,0.0,0.0,0.0,0.0,0.0,0.0,7.872,0.0,0.0,0.0,0.0,3,3,0,8.744346619,-1.993333333,0.0,0.0,0.0,0.0,0.0,5.248,0.0,0.0,0.0,0.0,0.3333333333,2.0,0.0,2.525806109,0,-161.18,-107.2,-60.19,0.0,56.97,50.0,2,0
93.8,0,10900,400.0,0,1,NCR,\N,1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.09,-0.09,-0.09,0.0,0.0,0.0,0,0
120.6666667,0,10900,400.0,0,1,VIS,SMARTPHONE LTE,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,-41.01666667,0.0,-0.9055555567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333,-1.0,0.0,0.0,0,-214.85,-335.91,-337.9,0.0,0.0,0.0,0,0
98.23333333,0,10900,400.0,0,1,,,1654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3.33,-3.33,-3.33,0.0,0.0,0.0,0,0
94.8,0,10900,400.0,0,1,\N,\N,1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
84.43333333,0,10900,400.0,0,1,\N,\N,1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
83.83333333,0,10900,400.0,0,1,\N,\N,1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0,0
91.66666667,0,10900,400.0,0,1,\N,\N,1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
89.43333333,0,10900,400.0,0,1,NCR,SMARTPHONE LTE,4,0.0,0.47833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.3188888867,0.0,0.0,0.0,0.0,-0.08105555667,0.0,0.0,-0.04527777667,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
87.46666667,0,10900,400.0,0,1,NCR,SMARTPHONE LTE,104,0.0,0.0,0.0,0.0,0.0,0.0,0.24316667,0.0,0.0,0.13583333,0.0,0,0,0,0.0,-0.3333333333,0.0,0.0,0.0,0.0,0.0,-0.3496111067,-0.4317777767,0.0,-1.25338889,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1,0
79.3,0,10900,400.0,0,1,MIN,FEATUREPHONE DATA CBL,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-404.06,-404.06,-404.06,0.0,0.0,0.0,0,0
93.63333333,0,10900,400.0,0,1,\N,\N,1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
92.7,0,10900,400.0,0,1,\N,\N,1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
92.83333333,0,10900,400.0,0,1,\N,\N,1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
88.93333333,0,10900,400.0,0,1,,,1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9,-0.9,-0.9,0.0,0.0,0.0,0,0
111.5666667,250,10400,400.0,197,0,NCR,SMARTPHONE LTE,0,0.0,22.57783334,17.31183333,0.0,9.60783333,1.63683333,31.15333333,11.99633333,0.0,0.0,0.0,45,164,8,10280.03393,-963.56,15.05188889,11.54122222,0.0,6.40522222,1.09122222,20.76888889,7.997555553,0.0,0.0,0.0,30.0,109.3333333,5.333333333,6853.355954,26,6022.64,4697.94,3131.96,0.0,0.0,0.0,0,0
138.5333333,400,10900,400.0,0,1,VIS,SMARTPHONE LTE,0,400.0,7.48333334,5.53333333,0.0,5.7,0.0,107.8833333,3.23333333,0.0,0.11666667,0.0,109,12,0,0.0,0.0,-3.72222222,2.01111111,0.0,3.055555557,0.0,45.13333333,1.555555553,0.0,-0.5777777767,0.0,21.66666667,-4.333333333,0.0,0.0,0,399.91,399.91,575.91,677.0,400.0,576.0,3,0
142.1,400,10900,400.0,0,1,CL,SMARTPHONE LTE,1,400.0,27.88699999,0.0,0.0,7.743,0.0,33.043,0.0,0.0,4.59283333,0.0,24,5,0,0.0129327774,0.0,16.51949999,-1.06661111,-3.074222223,1.829444443,0.0,-5.869722223,-0.1874444433,-0.3681666667,0.9321666633,0.0,13.33333333,-1.0,0.0,-3.619022369,0,864.47,782.47,818.7,865.0,318.0,500.0,3,0
127.8,400,10400,400.0,0,1,NCR,SMARTPHONE LTE,1,400.0,7.80716666,3.44833333,0.0,0.0,0.0,0.915,1.38733333,0.79183333,0.062,0.0,36,26,0,3.819954872,0.0,3.309166663,0.1226111067,0.0,-4.921777777,0.0,-2.769777773,-0.9670555633,0.5278888867,-1.432222223,0.0,6.333333333,-1.666666667,0.0,2.54653581,2,800.0,800.0,933.33,1200.0,400.0,533.33,3,0
143.4666667,400,10900,400.0,0,1,VIS,FEATUREPHONE NON DATA CBL,0,400.0,4.51666667,8.31666666,0.0,2.31666666,0.0,1.73333334,23.41666667,1.15,0.0,0.0,21,88,0,0.0,0.0,-1.133333337,0.2333333267,0.0,0.48333333,0.0,-25.87222221,-13.31111111,0.7666666667,0.0,0.0,-17.66666667,-16.33333333,0.0,0.0,0,204.04,704.04,704.04,0.0,900.0,400.0,2,0
137.5,400,10900,400.0,0,1,VIS,SMARTPHONE LTE,0,400.0,26.13333334,5.03333333,0.0,2.23333333,0.0,58.06666667,1.8,0.0,1.96666667,0.0,86,30,0,0.0,0.003333333333,13.98333334,-1.805555557,-1.433333333,-1.11666667,0.0,12.53888889,1.2,0.0,1.311111113,0.0,14.66666667,1.0,0.0,0.0,0,399.91,575.91,142.34,400.0,576.0,0.0,2,0
126.1666667,400,10900,400.0,0,1,NCR,SMARTPHONE LTE,0,400.0,0.0,0.0,0.0,0.0,0.0,3.66000001,0.0,0.0,0.0,0.0,8,0,0,694.6882591,-12.18333333,-1.377222223,0.0,0.0,0.0,0.0,-12.78333333,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,-57.06325626,0,-1194.25,-430.8,-330.8,0.0,1200.0,500.0,2,0
98.26666667,400,10900,400.0,0,1,MIN,SMARTPHONE LTE,0,400.0,2.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,-16.90333333,-17.35555556,-0.3222222233,0.0,-0.3055555567,0.0,-3.583333333,-2.305555557,0.0,0.0,0.0,-0.3333333333,0.0,0.0,0.0,12,450.71,400.0,487.92,450.71,400.0,487.92,3,0
93.6,400,10900,400.0,0,1,NCR,SMARTPHONE LTE,2,400.0,0.0,0.0,0.0,0.0,0.0,0.498,0.2575,0.0,0.0,0.0,8,12,0,0.6156597137,0.0,-1.099944443,0.0,0.0,0.0,0.0,-4.5315,-0.4608333333,0.0,-1.314000003,0.0,-2.666666667,-0.3333333333,0.0,0.4096002579,0,400.0,400.0,400.0,400.0,400.0,400.0,3,0
125.8333333,400,10400,400.0,0,1,NCR,SMARTPHONE LTE,0,400.0,5.44816667,6.52450001,0.0,5.01433333,0.0,4.67516666,4.64816668,0.0,2.988,0.0,37,42,0,0.0001535415649,0.003333333333,2.653722223,2.588833343,0.0,3.342888887,0.0,2.048944443,2.041277787,0.0,0.7997222267,0.0,4.666666667,22.33333333,0.0,-21.15446568,1,933.33,1066.66,1066.66,533.33,533.33,533.33,3,0
124.2,400,10900,400.0,0,1,SL,SMARTPHONE LTE,1,400.0,168.436,0.0,0.0,0.0,0.0,161.9068333,1.93483333,0.0,0.0,0.0,27,14,0,0.06743335724,0.0,56.40711112,0.0,0.0,0.0,0.0,-29.19238887,-0.9235,-2.833833333,-0.4372777767,0.0,-5.0,-0.6666666667,0.0,0.0209496816,0,0.0,-400.0,-400.0,0.0,0.0,400.0,1,0
46.8,399,10200,400.0,0,1,SL,SMARTPHONE LTE,0,401.5,0.445,8.26166668,0.0,27.69816667,0.0,6.83266666,152.3921667,0.0,1.749,0.0,48,2575,0,7065.585145,1.666666667,-0.31561111,2.52772223,0.0,12.889,0.0,2.975166663,80.84294445,0.0,-3.07777778,0.0,12.66666667,960.3333333,0.0,3528.175245,8,399.0,803.0,404.0,399.0,803.0,0.0,2,0
66.66666667,250,10300,400.0,0,1,SL,SMARTPHONE LTE,0,250.0,54.33466667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,47.69546223,0.0,19.51105556,0.0,0.0,0.0,0.0,-0.2570555567,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-13.3429416,0,0.0,250.0,739.81,0.0,500.0,739.81,2,0
77.86666667,250,10900,400.0,0,1,VIS,SMARTPHONE LTE,57,250.0,0.0,0.0,0.0,0.0,0.0,0.73333333,0.0,0.0,0.0,0.0,0,0,0,0.0,-2.5,0.0,0.0,0.0,-0.85,0.0,-4.3,-16.33888889,0.0,0.0,0.0,-10.33333333,-10.0,0.0,0.0,0,247.39,257.39,299.89,260.0,260.0,300.0,3,0
78.3,250,10400,400.0,0,1,NCR,SMARTPHONE LTE,0,250.0,4.84116667,0.0,0.0,0.0,0.0,13.56350001,0.0,0.0,0.0,0.0,72,1,0,0.0,0.0,1.128555557,0.0,0.0,-1.96711111,0.0,5.50333334,0.0,0.0,0.0,0.0,29.66666667,-8.0,0.0,0.0,1,517.92,267.92,617.92,550.0,0.0,600.0,2,0
51.63333333,250,10900,400.0,0,1,NCR,SMARTPHONE LTE,0,250.0,11.94749999,0.0,0.0,4.7925,0.0,96.91683332,41.33616668,0.0,15.70266667,1.207,125,151,0,0.001383781433,-7.503333333,0.3894999967,0.0,-0.12111111,3.193166667,0.0,13.60138888,14.61422223,-0.2238333333,-10.1945,-4.219555557,-15.33333333,-14.0,0.0,-45.46906726,23,250.0,272.51,250.0,250.0,272.51,250.0,3,0
76.96666667,250,10900,400.0,0,1,NCR,DONGLE 3G,265,250.0,0.0,0.0,0.0,0.0,0.0,45.97166666,0.99766667,0.0,12.6535,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.73950002,-13.47677778,-2.748333337,-1.864277777,-2.566666667,0.0,0.0,0.0,0.0,5,250.0,250.0,250.0,250.0,250.0,250.0,3,0
60.63333333,250,10900,400.0,0,1,SL,FEATUREPHONE NON DATA CBL,0,250.0,57.018,0.0,0.0,0.0,0.0,13.64883334,0.0,9.116,3.07533333,0.0,11,13,0,0.0,-35.17333333,12.53216668,-1.705222223,0.0,0.0,0.0,-4.005277767,-0.3364444433,6.077333333,1.227055553,0.0,-2.666666667,-11.0,0.0,0.0,0,380.51,85.49,374.99,300.0,0.0,600.0,2,0
54.63333333,250,10900,400.0,0,1,NCR,SMARTPHONE LTE,0,250.0,44.96233332,0.0,0.0,0.0,0.0,100.5645,25.82366668,0.0,53.45500001,0.0,292,325,0,0.0,-0.33,-3.70616667,0.0,0.0,0.0,0.0,2.600166653,-5.071277767,-0.74988889,16.465,-1.166666667,32.0,68.66666667,0.0,0.0,12,250.99,250.0,250.0,250.99,250.0,250.0,3,0
113.9,250,10900,400.0,0,1,NCR,SMARTPHONE LTE,0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945,0.0,11,0,0,1.712759018,-99.66333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,4.0,0.0,0.0,-32.94108931,5,250.0,548.99,548.99,250.0,548.99,548.99,3,0
63.83333333,250,10900,400.0,0,1,SL,SMARTPHONE LTE,0,250.0,80.54933333,0.0,0.0,17.31966667,0.0,4.79950001,0.0,7.90766666,0.0,0.0,31,590,0,120.4155703,-5.0,26.68661111,0.0,0.0,11.54644445,0.0,3.199666673,0.0,3.46844444,0.0,0.0,-25.0,47.66666667,0.0,23.91176446,0,250.0,265.0,266.0,250.0,265.0,266.0,3,0
78.7,250,10900,400.0,0,1,MIN,SMARTPHONE LTE,0,250.0,18.80000001,0.0,0.0,37.68333331,0.0,120.35,0.0,0.0,0.0,0.0,58,4,0,0.005889892578,0.0,0.05000001,0.0,0.0,20.96666665,0.0,31.15555555,-0.3,0.0,-1.155555553,0.0,-31.0,-6.0,0.0,-0.0008939107259,0,17.09,17.09,17.09,250.0,250.0,250.0,3,0
112.9666667,250,10900,400.0,0,1,NCR,SMARTPHONE LTE,1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,57.90168476,-199.3266667,0.0,0.0,0.0,0.0,0.0,-0.09605555667,0.0,0.0,0.0,0.0,5.666666667,0.0,0.0,-157.5072419,6,548.99,548.99,982.98,548.99,548.99,982.98,3,0
65.63333333,250,10300,400.0,0,1,SL,SMARTPHONE LTE,0,250.0,50.13616667,0.0,0.0,0.0,0.0,0.77116667,0.0,0.0,0.0,0.0,6,0,0,133.3763294,-79.93666667,22.91244445,0.0,0.0,0.0,0.0,0.5141111133,-0.4258333333,0.0,0.0,0.0,3.333333333,0.0,0.0,82.86103344,0,250.0,739.81,250.0,500.0,739.81,0.0,2,0
69.4,250,10900,400.0,0,1,NCR,FEATUREPHONE NON DATA CBL,0,250.0,0.0,0.0,0.0,0.0,0.0,24.741,5.58516666,0.0,0.0,0.0,892,238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.425833337,3.348777773,0.0,-2.596277777,0.0,129.3333333,35.0,0.0,0.0,0,499.31,499.31,249.31,500.0,250.0,0.0,2,0
98.4,0,10900,400.0,0,1,NCR,SMARTPHONE LTE,0,179.75,0.0,0.87516667,6.5975,6.72333333,0.0,112.0523333,10.295,44.9245,0.334,5.98333333,5,30,0,21.99264526,14.94666667,0.0,0.5834444467,2.75788889,1.694666663,0.0,30.84922221,6.279722223,-13.07544445,-9.285944443,2.599999997,-2.666666667,1.666666667,0.0,-12.28781128,1,308.38,68.66,493.72,0.0,0.0,500.0,1,0
65.43333333,250,10900,400.0,0,1,MIN,SMARTPHONE LTE,0,265.0,18.36666667,3.13333333,0.0,26.94999999,0.0,46.91666666,171.2,4.28333333,16.13333334,0.0,38,125,0,0.0,-296.0066667,-4.838888883,-5.05555556,-2.222222223,-31.61111112,0.0,-59.91111112,-48.2388889,1.32222222,7.205555563,0.0,-16.0,31.0,0.0,0.0,0,836.8,532.92,451.78,837.0,533.0,500.0,3,0
61.86666667,250,10900,400.0,0,1,NCR,SMARTPHONE LTE,0,265.0,71.06183333,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,92,550,0,76.79482651,-31.14333333,26.65383333,0.0,-3.61811111,-0.42261111,0.0,-6.7105,-0.4442777767,-8.32666667,0.0,0.0,-39.33333333,248.0,0.0,-23.71927579,0,266.0,357.43,279.97,266.0,357.43,279.97,3,0
56.83333333,250,10900,400.0,0,1,NCR,SMARTPHONE LTE,7,265.0,0.399,0.0,0.0,0.27233333,0.0,0.547,0.0,0.0,0.0,0.0,2,1,0,0.0,-15.67666667,-0.3305,0.0,0.0,-1.846833337,0.0,-0.1562777767,0.0,0.0,0.0,0.0,-0.6666666667,0.6666666667,0.0,0.0,0,251.99,325.04,250.0,251.99,325.04,250.0,3,0
